1, 2, 50
2, 2, 45
3, 2, 41
4, 2, 37
5, 2, 34
6, 2, 31
7, 2, 28
8, 3, 26
9, 3, 24
10, 3, 22
11, 3, 20
12, 4, 18
13, 4, 17
14, 6, 16
15, 8, 15
16, 8, 14
17, 9, 13
18, 9, 12
19, 9, 11
20, 9, 10
21, 10, 9
22, 10, 9
23, 11, 9
24, 12, 9
25, 13, 9
26, 13, 9
27, 16, 9
28, 19, 9
29, 19, 9
30, 21, 9
31, 23, 9
32, 27, 9
33, 32, 9
34, 35, 9
35, 39, 9
36, 40, 9
37, 42, 9
38, 43, 9
39, 51, 9
40, 59, 9
41, 64, 9
42, 71, 9
43, 83, 9
44, 96, 9
45, 106, 9
46, 118, 9
47, 133, 9
48, 143, 9
49, 152, 9
50, 169, 9
51, 188, 9
52, 198, 9
53, 213, 9
54, 230, 9
55, 254, 9
56, 288, 9
57, 319, 9
58, 342, 9
59, 376, 9
60, 398, 9
61, 434, 9
62, 465, 9
63, 503, 9
64, 538, 9
65, 577, 9
66, 618, 9
67, 667, 9
68, 710, 9
69, 763, 9
70, 813, 9
71, 877, 10
72, 943, 10
73, 1008, 12
74, 1058, 13
75, 1121, 17
76, 1180, 22
77, 1250, 25
78, 1326, 29
79, 1398, 33
80, 1464, 42
81, 1528, 52
82, 1604, 60
83, 1677, 64
84, 1750, 76
85, 1813, 84
86, 1888, 93
87, 1958, 103
88, 2031, 115
89, 2081, 130
90, 2141, 143
91, 2197, 160
92, 2245, 181
93, 2293, 197
94, 2339, 214
95, 2391, 237
96, 2450, 257
97, 2506, 287
98, 2553, 311
99, 2609, 330
100, 2650, 355
101, 2680, 384
102, 2729, 412
103, 2770, 441
104, 2816, 467
105, 2861, 495
106, 2921, 517
107, 2971, 543
108, 2994, 574
109, 3032, 596
110, 3066, 622
111, 3098, 633
112, 3123, 653
113, 3138, 673
114, 3151, 691
115, 3178, 712
116, 3214, 712
117, 3238, 724
118, 3254, 732
119, 3281, 735
120, 3303, 749
121, 3339, 756
122, 3347, 762
123, 3357, 776
124, 3379, 791
125, 3393, 799
126, 3402, 810
127, 3378, 834
128, 3373, 858
129, 3370, 868
130, 3367, 886
131, 3362, 908
132, 3330, 945
133, 3320, 964
134, 3301, 985
135, 3294, 986
136, 3260, 1004
137, 3217, 1027
138, 3194, 1024
139, 3158, 1030
140, 3132, 1031
141, 3115, 1036
142, 3098, 1042
143, 3078, 1041
144, 3073, 1043
145, 3055, 1061
146, 3032, 1070
147, 3001, 1081
148, 2964, 1094
149, 2933, 1108
150, 2903, 1111
151, 2865, 1124
152, 2830, 1133
153, 2776, 1151
154, 2721, 1172
155, 2690, 1181
156, 2645, 1199
157, 2615, 1196
158, 2573, 1207
159, 2516, 1229
160, 2474, 1247
161, 2386, 1286
162, 2356, 1291
163, 2307, 1311
164, 2221, 1339
165, 2154, 1356
166, 2090, 1368
167, 2005, 1397
168, 1927, 1411
169, 1838, 1422
170, 1716, 1466
171, 1639, 1477
172, 1536, 1489
173, 1457, 1481
174, 1367, 1476
175, 1297, 1459
176, 1229, 1434
177, 1139, 1418
178, 1072, 1394
179, 981, 1374
180, 923, 1345
181, 860, 1310
182, 799, 1281
183, 743, 1240
184, 678, 1213
185, 631, 1169
186, 576, 1141
187, 525, 1104
188, 469, 1072
189, 415, 1037
190, 378, 991
191, 354, 946
192, 326, 897
193, 300, 851
194, 278, 808
195, 257, 775
196, 231, 740
197, 215, 702
198, 204, 666
199, 211, 617
200, 213, 571
201, 220, 526
202, 227, 482
203, 240, 440
204, 254, 401
205, 273, 366
206, 295, 336
207, 326, 312
208, 343, 285
209, 359, 270
210, 385, 258
211, 400, 251
212, 422, 248
213, 451, 237
214, 470, 233
215, 503, 234
216, 507, 242
217, 509, 253
218, 530, 260
219, 556, 252
220, 578, 254
221, 591, 264
222, 604, 275
223, 625, 288
224, 626, 297
225, 647, 299
226, 655, 305
227, 660, 316
228, 698, 306
229, 714, 314
230, 735, 316
231, 750, 329
232, 776, 333
233, 806, 333
234, 823, 339
235, 845, 351
236, 871, 351
237, 913, 348
238, 951, 346
239, 976, 352
240, 1000, 359
241, 1031, 370
242, 1056, 380
243, 1085, 394
244, 1125, 403
245, 1147, 419
246, 1177, 434
247, 1227, 441
248, 1263, 448
249, 1308, 457
250, 1351, 469
251, 1374, 484
252, 1401, 493
253, 1460, 502
254, 1499, 515
255, 1549, 519
256, 1587, 530
257, 1619, 543
258, 1656, 559
259, 1691, 575
260, 1734, 591
261, 1778, 598
262, 1828, 614
263, 1874, 621
264, 1927, 637
265, 1968, 652
266, 1987, 680
267, 2044, 701
268, 2094, 718
269, 2124, 741
270, 2166, 755
271, 2178, 791
272, 2220, 815
273, 2255, 851
274, 2270, 881
275, 2307, 906
276, 2302, 956
277, 2307, 999
278, 2307, 1041
279, 2302, 1077
280, 2268, 1114
281, 2256, 1154
282, 2249, 1187
283, 2251, 1211
284, 2222, 1247
285, 2200, 1277
286, 2169, 1307
287, 2124, 1347
288, 2097, 1384
289, 2027, 1442
290, 1962, 1480
291, 1912, 1503
292, 1841, 1538
293, 1780, 1562
294, 1724, 1566
295, 1693, 1540
296, 1690, 1516
297, 1649, 1491
298, 1628, 1458
299, 1597, 1433
300, 1589, 1393
301, 1554, 1374
302, 1531, 1359
303, 1516, 1327
304, 1480, 1313
305, 1449, 1304
306, 1435, 1263
307, 1434, 1231
308, 1412, 1212
309, 1386, 1199
310, 1370, 1177
311, 1346, 1154
312, 1360, 1117
313, 1330, 1108
314, 1316, 1081
315, 1308, 1052
316, 1306, 1020
317, 1293, 993
318, 1288, 978
319, 1283, 968
320, 1260, 959
321, 1225, 964
322, 1214, 960
323, 1211, 942
324, 1190, 932
325, 1180, 917
326, 1166, 913
327, 1151, 904
328, 1132, 895
329, 1112, 879
330, 1082, 881
331, 1055, 874
332, 1035, 870
333, 1024, 863
334, 1001, 861
335, 983, 857
336, 945, 862
337, 919, 854
338, 903, 851
339, 872, 846
340, 882, 829
341, 865, 827
342, 843, 833
343, 829, 818
344, 832, 791
345, 846, 766
346, 852, 742
347, 863, 726
348, 878, 714
349, 911, 692
350, 923, 680
351, 941, 660
352, 975, 639
353, 1006, 633
354, 1037, 615
355, 1055, 609
356, 1090, 614
357, 1123, 610
358, 1163, 599
359, 1200, 595
360, 1246, 587
361, 1273, 593
362, 1310, 596
363, 1369, 600
364, 1420, 605
365, 1476, 602
366, 1520, 607
367, 1566, 620
368, 1629, 628
369, 1673, 635
370, 1710, 649
371, 1756, 672
372, 1813, 680
373, 1864, 694
374, 1921, 725
375, 1993, 755
376, 2064, 781
377, 2143, 796
378, 2173, 838
379, 2204, 885
380, 2231, 937
381, 2237, 988
382, 2213, 1047
383, 2220, 1094
384, 2228, 1131
385, 2222, 1177
386, 2216, 1218
387, 2200, 1266
388, 2185, 1315
389, 2123, 1373
390, 2084, 1408
391, 2044, 1458
392, 1952, 1521
393, 1870, 1579
394, 1783, 1625
395, 1676, 1685
396, 1560, 1722
397, 1467, 1745
398, 1365, 1766
399, 1292, 1747
400, 1228, 1730
401, 1176, 1706
402, 1096, 1695
403, 1022, 1672
404, 960, 1645
405, 927, 1603
406, 888, 1552
407, 840, 1501
408, 815, 1450
409, 794, 1391
410, 766, 1341
411, 742, 1304
412, 726, 1256
413, 695, 1213
414, 677, 1170
415, 646, 1127
416, 638, 1076
417, 636, 1033
418, 637, 982
419, 625, 947
420, 619, 910
421, 640, 872
422, 651, 837
423, 659, 807
424, 665, 777
425, 677, 747
426, 697, 720
427, 707, 691
428, 733, 658
429, 755, 644
430, 754, 645
431, 778, 632
432, 792, 616
433, 813, 598
434, 836, 584
435, 847, 587
436, 853, 588
437, 865, 595
438, 867, 601
439, 895, 603
440, 919, 610
441, 922, 622
442, 940, 622
443, 939, 637
444, 934, 646
445, 956, 644
446, 946, 658
447, 957, 663
448, 977, 659
449, 973, 673
450, 966, 681
451, 970, 685
452, 996, 680
453, 991, 688
454, 1016, 686
455, 1038, 686
456, 1093, 673
457, 1108, 678
458, 1149, 678
459, 1202, 663
460, 1243, 654
461, 1279, 655
462, 1311, 653
463, 1364, 647
464, 1411, 642
465, 1489, 636
466, 1541, 638
467, 1594, 648
468, 1666, 642
469, 1757, 634
470, 1814, 639
471, 1900, 630
472, 1964, 650
473, 2010, 673
474, 2093, 686
475, 2191, 698
476, 2242, 736
477, 2293, 778
478, 2331, 822
479, 2386, 855
480, 2407, 906
481, 2392, 972
482, 2408, 1040
483, 2449, 1082
484, 2438, 1148
485, 2413, 1214
486, 2398, 1275
487, 2370, 1322
488, 2351, 1378
489, 2290, 1449
490, 2194, 1519
491, 2131, 1582
492, 2054, 1630
493, 1988, 1675
494, 1877, 1735
495, 1780, 1783
496, 1673, 1826
497, 1563, 1872
498, 1416, 1912
499, 1274, 1944
500, 1185, 1939
501, 1098, 1912
502, 1020, 1867
503, 969, 1821
504, 938, 1757
505, 908, 1694
506, 892, 1622
507, 866, 1552
508, 843, 1481
509, 805, 1429
510, 770, 1386
511, 745, 1347
512, 739, 1286
513, 717, 1240
514, 688, 1201
515, 683, 1144
516, 677, 1090
517, 679, 1043
518, 679, 1006
519, 683, 966
520, 674, 925
521, 665, 902
522, 651, 874
523, 661, 838
524, 665, 810
525, 664, 783
526, 661, 763
527, 654, 747
528, 663, 725
529, 660, 708
530, 662, 693
531, 673, 676
532, 693, 665
533, 668, 670
534, 669, 659
535, 680, 651
536, 684, 647
537, 685, 640
538, 690, 640
539, 694, 633
540, 703, 624
541, 703, 620
542, 711, 606
543, 732, 601
544, 736, 591
545, 750, 578
546, 774, 564
547, 797, 558
548, 808, 554
549, 841, 539
550, 868, 529
551, 904, 524
552, 916, 533
553, 942, 531
554, 969, 537
555, 1004, 546
556, 1045, 546
557, 1078, 549
558, 1117, 552
559, 1158, 566
560, 1193, 582
561, 1226, 598
562, 1261, 609
563, 1273, 635
564, 1290, 659
565, 1325, 675
566, 1353, 689
567, 1361, 714
568, 1395, 731
569, 1442, 746
570, 1468, 753
571, 1498, 769
572, 1528, 796
573, 1557, 821
574, 1581, 835
